1.00392163 -3.570925687
2.00784326 26.891445843
3.011765 57.37909059
4.01568651 80.33001281
5.01960802 93.74573997
6.02353001 99.85213016
7.02745152 101.60385256
8.03137302 101.14091923
9.03529453 99.7256341
10.039216 98.0365708
11.0431376 96.42461081
12.04706 95.06990765
13.0509815 94.06044131
14.054903 93.44203157
15.0588245 93.23378729
16.062746 93.45253854
17.0666676 94.1059062
18.0705891 95.2069528
19.0745106 96.76650531
20.0784321 98.80168203
21.0823536 101.32620148
22.0862751 104.35278054
23.0901966 107.88311669
24.09412 111.89193371
25.0980415 116.30698895
26.101963 120.94923784
27.1058846 125.4453557
28.1098061 129.03945569
29.1137276 130.26209197
30.1176491 126.39777644
31.1215706 112.91259465
32.1254921 83.82121635
33.1294136 35.3480507589
34.1333351 -26.918098228
35.1372566 -86.95905702
36.1411781 -130.70231765
37.1450996 -155.58545206
38.1490211 -166.57242056
39.1529427 -169.45073778
40.1568642 -168.26171982
41.1607857 -165.34727457
42.1647072 -161.96239928
43.1686287 -158.75329687
44.1725502 -156.0482723
45.1764717 -154.00608158
46.1803932 -152.70615151
47.1843147 -152.18327182
48.1882401 -152.44796037
49.1921616 -153.49924789
50.1960831 -155.31991288
51.2000046 -157.86213449
52.2039261 -161.02832392
53.2078476 -164.60950315
54.2117691 -168.18690127
55.2156906 -170.93524288
56.2196121 -171.27562592
57.2235336 -166.31549203
58.2274551 -151.3085147
59.2313766 -120.24651206
60.2352982 -69.98900293
61.2392197 -7.416689639
62.2431412 50.920196317
63.2470627 91.95650598
64.2509842 114.27024592
65.2549057 123.16225965
66.2588272 124.27622259
67.2627487 121.43854068
68.2666702 116.8351576
69.2705917 111.61854458
70.2745132 106.37305563
71.2784348 101.38006855
72.2823563 96.76225489
73.2862778 92.56493401
74.2901993 88.79101565
75.2941208 85.42346054
76.2980423 82.43820593
77.3019638 79.80652853
78.3058853 77.50374628
79.3098068 75.50211462
80.3137283 73.7792852
81.3176498 72.3155627
82.3215714 71.09580684
83.3254929 70.10287745
84.3294144 69.32773564
85.3333359 68.75993347
86.3372574 68.39361715
87.3411789 68.22339795
88.3451004 68.2483025
89.3490219 68.46908755
90.3529434 68.88628058
91.3568649 69.50602797
92.3607864 70.33494309
93.3647079 71.3830445
94.3686295 72.66146782
95.372551 74.18404143
96.3764801 75.97130658
97.3804016 78.04101086
98.3843231 80.41513681
99.3882446 83.1206045
100.392166 86.18127917
101.396088 89.62095931
102.400009 93.45775727
103.403931 97.6923416
104.407852 102.29470897
105.411774 107.16656786
106.415695 112.08696462
107.419617 116.5858698
108.423538 119.72994293
109.42746 119.7244206
110.431381 113.3284347
111.435303 95.41430859
112.439224 60.06215636
113.443146 5.638723673
114.447067 -58.44936254
115.450989 -115.12164187
116.45491 -153.58781455
117.458832 -174.48002355
118.462753 -183.57708741
119.466675 -186.22592004
120.470596 -185.87417119
121.474518 -184.44391387
122.478439 -182.89856783
123.482361 -181.63381211
124.486282 -180.64835597
125.490204 -179.54760796
126.494125 -177.37776071
127.498047 -172.25655337
128.501968 -160.79619419
129.50589 -137.70821424
130.509811 -97.1259167
131.513733 -37.97830944
132.517654 29.507295696
133.521576 88.2317431
134.525497 128.2162203
135.529419 150.65842487
136.53334 161.31364568
137.537262 165.15936095
138.541183 165.02960799
139.545105 161.82264896
140.549026 154.7044233
141.552948 140.98669887
142.55687 116.10399804
143.560791 75.45957235
144.564713 20.48733352
145.568634 -34.45505983
146.572556 -66.908411507
147.576477 -61.793011168
148.580399 -20.391024246
149.58432 40.22427355
150.588242 97.58858114
151.592163 138.75033491
152.596085 162.64456597
153.600006 172.26245288
154.603928 168.6774805
155.607849 149.43884597
156.611771 110.54652072
157.615692 52.78144809
158.619614 -11.970020833
159.623535 -66.45745279
160.627457 -101.81070326
161.631378 -120.03452748
162.6353 -127.06154805
163.639221 -127.91369987
164.643143 -125.73409092
165.647064 -122.26262283
166.650986 -118.40685938
167.654907 -114.62925695
168.658829 -111.15358855
169.66275 -108.08270069
170.666672 -105.45833034
171.670593 -103.29095672
172.674515 -101.57512027
173.678436 -100.30311565
174.682358 -99.46496082
175.686279 -99.05461187
176.690201 -99.06661704
177.694122 -99.50416501
178.698044 -100.36779854
179.701965 -101.67072083
180.705887 -103.42209512
181.709808 -105.64007203
182.71373 -108.33329197
183.717651 -111.50762201
184.721573 -115.15004252
185.725494 -119.20577907
186.729416 -123.54247515
187.733337 -127.86941246
188.737259 -131.59624256
189.74118 -133.56699328
190.745102 -131.59479991
191.749023 -121.85872884
192.75296 -98.7134101
193.756882 -56.82392951
194.760803 2.478736772
195.764725 66.21767311
196.768646 117.81751026
197.772568 150.29987812
198.776489 166.74230943
199.780411 173.11664333
200.784332 174.10066956
201.788254 172.42654507
202.792175 169.35106642
203.796097 165.06003532
204.800018 158.74571386
205.80394 148.34959033
206.807861 130.07879314
207.811783 98.37861515
208.815704 48.40077887
209.819626 -17.288328141
210.823547 -83.9261196
211.827469 -132.927904886
212.83139 -154.07936582
213.835312 -145.10806016
214.839233 -106.951660469
215.843155 -46.47580246
216.847076 19.730686707
217.850998 73.95798486
218.854919 109.4618359
219.858841 129.46251943
220.862762 139.78918981
221.866684 144.97870497
222.870605 147.7880469
223.874527 149.7281776
224.878448 151.57318463
225.88237 153.66877656
226.886292 156.06838666
227.890213 158.54968272
228.894135 160.50001576
229.898056 160.65469136
230.901978 156.61759362
231.905899 144.26163717
232.909821 117.74701235
233.913742 72.26110596
234.917664 10.837934851
235.921585 -52.08012007
236.925507 -100.75226139
237.929428 -130.12478001
238.93335 -144.22131386
239.937271 -149.02186717
240.941193 -148.99053332
241.945114 -146.79309131
242.949036 -143.86838987
243.952957 -140.95900423
244.956879 -138.42531937
245.9608 -136.41708761
246.964722 -134.94917339
247.968643 -133.91150647
248.972565 -133.03898476
249.976486 -131.79031563
250.980408 -129.14142334
251.984329 -123.22972196
252.988251 -111.01564023
253.992172 -88.71789498
254.996094 -54.82022676
256 -15.521852795
257.003937 16.089849137
